pF,VWC,manual,Sample_ID,Depth_text,Plot_ID,Depth_ID,Winter_Cover,Tillage_Type,Depth_Top,Depth_Bottom,Replicate,Distance_From_East_Edge_Approx_m,Sampled_Date
-2,51.99,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
-2,51.92,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
0.129,51.84,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
0.373,51.74,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
0.524,51.63,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
0.647,51.5,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
0.736,51.37,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
0.796,51.25,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
0.801,51.13,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
0.803,51.01,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
0.852,50.89,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
0.885,50.76,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
0.907,50.62,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
0.926,50.46,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
0.957,50.31,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
0.955,50.15,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
0.924,50.01,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
0.903,49.87,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
0.936,49.7,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1,49.5,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.032,49.27,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.054,49.05,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.081,48.81,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.115,48.55,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.147,48.25,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.17,47.97,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.185,47.72,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.202,47.47,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.229,47.23,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.252,46.95,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.277,46.63,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.306,46.28,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.329,45.95,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.353,45.61,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.375,45.27,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.392,44.95,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.408,44.65,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.424,44.34,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.439,44.03,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.456,43.71,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.476,43.35,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.498,42.98,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.515,42.64,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.531,42.31,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.552,41.94,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.577,41.52,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.599,41.09,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.622,40.64,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.642,40.22,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.659,39.84,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.675,39.47,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.695,39.08,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.715,38.7,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.735,38.31,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.755,37.93,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.776,37.55,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.8,37.14,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.826,36.7,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.853,36.24,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.88,35.76,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.907,35.3,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.934,34.86,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.961,34.42,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.992,33.96,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.026,33.45,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.064,32.89,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.107,32.29,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.148,31.69,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.189,31.1,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.229,30.54,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.267,30.01,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.304,29.52,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.342,29.02,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.379,28.54,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.422,28.01,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.468,27.45,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.515,26.87,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.564,26.27,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.608,25.72,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.646,25.26,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.682,24.84,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.722,24.39,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.767,23.87,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.814,23.27,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
2.862,22.65,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
3.638,15.79,NA,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
5.83,5.83,1,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
5.81,5.93,1,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
5.33,8.31,1,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
5.37,8.23,1,6T2,0 - 5 cm,6,T,NO,ST,0,5,2,40,06/11/2018
1.079,40.19,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.08,40.18,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.083,40.18,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.087,40.17,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.092,40.15,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.1,40.14,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.109,40.12,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.121,40.1,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.133,40.07,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.147,40.04,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.159,40.01,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.168,39.98,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.182,39.94,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.2,39.9,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.212,39.85,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.224,39.81,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.241,39.76,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.257,39.71,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.258,39.65,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.25,39.6,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.256,39.54,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.278,39.48,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.296,39.42,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.307,39.36,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.315,39.29,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.326,39.22,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.339,39.16,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.35,39.1,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.362,39.03,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.37,38.97,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.373,38.91,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.379,38.84,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.391,38.76,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.401,38.69,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.411,38.61,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.421,38.52,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.431,38.42,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.451,38.32,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.471,38.21,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.488,38.11,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.505,38.01,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.522,37.9,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.538,37.79,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.552,37.68,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.568,37.57,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.586,37.45,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.602,37.32,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.62,37.19,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.644,37.03,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.67,36.85,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.697,36.65,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.721,36.44,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.745,36.24,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.767,36.03,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.787,35.83,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.807,35.63,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.825,35.43,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.843,35.23,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.862,35.03,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.881,34.82,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.898,34.63,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.917,34.44,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.936,34.24,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.954,34.05,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.972,33.87,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
1.989,33.7,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.006,33.53,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.024,33.35,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.043,33.16,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.064,32.96,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.086,32.77,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.109,32.58,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.134,32.38,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.159,32.18,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.187,31.95,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.219,31.69,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.253,31.42,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.289,31.15,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.324,30.89,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.357,30.64,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.389,30.41,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.422,30.18,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.455,29.95,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.488,29.73,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.52,29.51,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.552,29.29,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.583,29.07,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.613,28.86,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.642,28.64,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.671,28.42,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.699,28.21,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.729,28,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.76,27.79,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.794,27.53,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.828,27.26,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.864,27,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.898,26.75,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.931,26.51,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
2.962,26.27,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
3.509,22.92,NA,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
4.65,15.57,1,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
4.6,16.08,1,7B,20 - 25 cm,7,B,CC,ST,20,25,2,40,11/18/2017
-2,49.79,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,49.76,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,49.72,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,49.67,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,49.62,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,49.56,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,49.5,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,49.43,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,49.35,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,49.27,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,49.18,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,49.1,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,49.01,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,48.92,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,48.81,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,48.7,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,48.58,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,48.47,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,48.34,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,48.22,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,48.11,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,47.98,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,47.86,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,47.72,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,47.59,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,47.44,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,47.28,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-2,47.12,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
-0.203,46.96,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.053,46.79,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.079,46.61,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.16,46.43,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.289,46.25,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.331,46.06,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.332,45.88,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.414,45.7,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.446,45.51,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.514,45.32,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.609,45.13,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.626,44.94,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.627,44.76,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.634,44.57,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.682,44.37,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.755,44.15,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.744,43.93,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.779,43.7,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.879,43.44,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.943,43.17,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
0.991,42.91,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.03,42.67,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.093,42.43,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.154,42.19,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.195,41.94,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.247,41.69,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.296,41.44,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.333,41.19,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.367,40.95,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.401,40.7,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.436,40.43,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.466,40.15,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.493,39.86,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.523,39.55,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.55,39.23,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.572,38.88,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.605,38.54,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.635,38.22,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.654,37.91,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.686,37.63,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.72,37.35,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.744,37.06,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.775,36.81,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.808,36.56,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.831,36.3,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.858,36.02,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.894,35.69,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.936,35.35,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
1.977,34.99,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.014,34.62,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.054,34.26,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.096,33.92,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.137,33.58,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.156,33.27,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.18,32.99,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.216,32.69,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.254,32.34,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.305,31.94,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.353,31.54,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.405,31.12,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.457,30.68,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.517,30.25,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.577,29.82,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.629,29.4,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.658,29.03,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.707,28.74,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.768,28.44,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
2.798,28.08,NA,7T,0 - 5 cm,7,T,CC,ST,0,5,2,40,11/18/2017
